date,sku,produit,famille,dlc_jours,demande,production,stock_fin_journee,stock_securite,perte_dlc,rupture
2025-11-13,FRF-001,Fromage frais nature 500g,Fromage frais,21,497,458,1451,445,0,False
2025-11-14,FRF-001,Fromage frais nature 500g,Fromage frais,21,546,609,1514,445,0,False
2025-11-15,FRF-001,Fromage frais nature 500g,Fromage frais,21,332,340,1522,445,0,False
2025-11-16,FRF-001,Fromage frais nature 500g,Fromage frais,21,337,369,1554,445,0,False
2025-11-17,FRF-001,Fromage frais nature 500g,Fromage frais,21,490,547,1557,445,54,False
2025-11-18,FRF-001,Fromage frais nature 500g,Fromage frais,21,569,599,1587,445,0,False
2025-11-19,FRF-001,Fromage frais nature 500g,Fromage frais,21,456,491,1507,445,115,False
2025-11-20,FRF-001,Fromage frais nature 500g,Fromage frais,21,446,468,1529,445,0,False
2025-11-21,FRF-001,Fromage frais nature 500g,Fromage frais,21,455,487,1561,445,0,False
2025-11-22,FRF-001,Fromage frais nature 500g,Fromage frais,21,384,378,1555,445,0,False
2025-11-23,FRF-001,Fromage frais nature 500g,Fromage frais,21,397,438,1544,445,52,False
2025-11-24,FRF-001,Fromage frais nature 500g,Fromage frais,21,570,548,1522,445,0,False
2025-11-25,FRF-001,Fromage frais nature 500g,Fromage frais,21,519,490,1493,445,0,False
2025-11-26,FRF-001,Fromage frais nature 500g,Fromage frais,21,604,643,1532,445,0,False
2025-11-27,FRF-001,Fromage frais nature 500g,Fromage frais,21,501,512,1543,445,0,False
2025-11-28,FRF-001,Fromage frais nature 500g,Fromage frais,21,556,553,1540,445,0,False
2025-11-29,FRF-001,Fromage frais nature 500g,Fromage frais,21,370,343,1513,445,0,False
2025-11-30,FRF-001,Fromage frais nature 500g,Fromage frais,21,414,400,1499,445,0,False
2025-12-01,FRF-001,Fromage frais nature 500g,Fromage frais,21,654,646,1491,445,0,False
2025-12-02,FRF-001,Fromage frais nature 500g,Fromage frais,21,538,568,1521,445,0,False
2025-12-03,FRF-001,Fromage frais nature 500g,Fromage frais,21,588,598,1531,445,0,False
2025-12-04,FRF-001,Fromage frais nature 500g,Fromage frais,21,568,608,1571,445,0,False
2025-12-05,FRF-001,Fromage frais nature 500g,Fromage frais,21,585,639,1519,445,106,False
2025-12-06,FRF-001,Fromage frais nature 500g,Fromage frais,21,399,395,941,445,0,False
2025-12-07,FRF-001,Fromage frais nature 500g,Fromage frais,21,431,426,936,445,0,False
2025-12-08,FRF-001,Fromage frais nature 500g,Fromage frais,21,532,490,894,445,0,False
2025-12-09,FRF-001,Fromage frais nature 500g,Fromage frais,21,516,482,860,445,0,False
2025-12-10,FRF-001,Fromage frais nature 500g,Fromage frais,21,518,534,876,445,0,False
2025-12-11,FRF-001,Fromage frais nature 500g,Fromage frais,21,445,487,918,445,0,False
2025-12-12,FRF-001,Fromage frais nature 500g,Fromage frais,21,486,495,927,445,0,False
2025-12-13,FRF-001,Fromage frais nature 500g,Fromage frais,21,392,384,919,445,0,False
2025-12-14,FRF-001,Fromage frais nature 500g,Fromage frais,21,384,366,901,445,0,False
2025-12-15,FRF-001,Fromage frais nature 500g,Fromage frais,21,592,559,868,445,0,False
2025-12-16,FRF-001,Fromage frais nature 500g,Fromage frais,21,510,562,920,445,0,False
2025-12-17,FRF-001,Fromage frais nature 500g,Fromage frais,21,583,545,882,445,0,False
2025-12-18,FRF-001,Fromage frais nature 500g,Fromage frais,21,660,640,862,445,0,False
2025-12-19,FRF-001,Fromage frais nature 500g,Fromage frais,21,589,543,816,445,0,False
2025-12-20,FRF-001,Fromage frais nature 500g,Fromage frais,21,388,417,845,445,0,False
2025-12-21,FRF-001,Fromage frais nature 500g,Fromage frais,21,510,498,833,445,0,False
2025-12-22,FRF-001,Fromage frais nature 500g,Fromage frais,21,762,759,830,445,0,False
2025-12-23,FRF-001,Fromage frais nature 500g,Fromage frais,21,634,671,867,445,0,False
2025-12-24,FRF-001,Fromage frais nature 500g,Fromage frais,21,757,743,853,445,0,False
2025-12-25,FRF-001,Fromage frais nature 500g,Fromage frais,21,802,841,892,445,0,False
2025-12-26,FRF-001,Fromage frais nature 500g,Fromage frais,21,816,840,916,445,0,False
2025-12-27,FRF-001,Fromage frais nature 500g,Fromage frais,21,441,409,884,445,0,False
2025-12-28,FRF-001,Fromage frais nature 500g,Fromage frais,21,409,454,929,445,0,False
2025-12-29,FRF-001,Fromage frais nature 500g,Fromage frais,21,710,679,898,445,0,False
2025-12-30,FRF-001,Fromage frais nature 500g,Fromage frais,21,733,813,978,445,0,False
2025-01-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,324,320,874,235,36,False
2025-01-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,261,248,796,235,65,False
2025-01-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,290,314,820,235,0,False
2025-01-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,216,213,817,235,0,False
2025-01-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,163,155,809,235,0,False
2025-01-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,325,352,836,235,0,False
2025-01-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,271,262,827,235,0,False
2025-01-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,269,282,840,235,0,False
2025-01-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,247,268,815,235,46,False
2025-01-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,328,354,811,235,30,False
2025-01-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,189,200,822,235,0,False
2025-01-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,215,227,834,235,0,False
2025-01-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,286,277,825,235,0,False
2025-01-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,261,244,808,235,0,False
2025-01-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,263,290,516,235,0,False
2025-01-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,272,257,501,235,0,False
2025-01-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,292,320,529,235,0,False
2025-01-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,236,242,535,235,0,False
2025-01-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,171,183,547,235,0,False
2025-01-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,231,257,573,235,0,False
2025-01-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,313,291,551,235,0,False
2025-01-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,289,293,555,235,0,False
2025-01-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,292,293,556,235,0,False
2025-01-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,287,319,588,235,0,False
2025-01-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,145,160,603,235,0,False
2025-01-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,193,207,617,235,0,False
2025-01-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,255,278,640,235,0,False
2025-01-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,217,234,657,235,0,False
2025-01-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,329,356,684,235,0,False
2025-01-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,306,306,684,235,0,False
2025-01-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,338,341,687,235,0,False
2025-02-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,175,173,685,235,0,False
2025-02-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,211,217,691,235,0,False
2025-02-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,257,251,685,235,0,False
2025-02-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,231,257,711,235,0,False
2025-02-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,279,310,742,235,0,False
2025-02-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,314,322,750,235,0,False
2025-02-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,280,272,742,235,0,False
2025-02-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,191,176,727,235,0,False
2025-02-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,190,212,749,235,0,False
2025-02-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,315,324,758,235,0,False
2025-02-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,298,318,778,235,0,False
2025-02-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,313,349,814,235,0,False
2025-02-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,308,304,810,235,0,False
2025-02-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,271,294,833,235,0,False
2025-02-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,180,180,833,235,0,False
2025-02-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,188,206,792,235,59,False
2025-02-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,314,342,820,235,0,False
2025-02-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,242,257,835,235,0,False
2025-02-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,274,287,814,235,34,False
2025-02-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,280,289,823,235,0,False
2025-02-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,275,290,838,235,0,False
2025-02-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,199,193,832,235,0,False
2025-02-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,217,231,808,235,38,False
2025-02-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,368,383,823,235,0,False
2025-02-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,326,325,822,235,0,False
2025-02-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,286,297,833,235,0,False
2025-02-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,288,303,797,235,51,False
2025-02-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,391,386,792,235,0,False
2025-03-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,249,239,782,235,0,False
2025-03-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,354,357,785,235,0,False
2025-03-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,373,385,797,235,0,False
2025-03-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,310,331,818,235,0,False
2025-03-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,413,419,824,235,0,False
2025-03-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,493,501,832,235,0,False
2025-03-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,430,479,828,235,53,False
2025-03-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,285,287,830,235,0,False
2025-03-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,233,219,816,235,0,False
2025-03-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,377,385,824,235,0,False
2025-03-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,382,356,798,235,0,False
2025-03-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,470,457,785,235,0,False
2025-03-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,402,373,756,235,0,False
2025-03-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,496,489,749,235,0,False
2025-03-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,353,332,728,235,0,False
2025-03-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,296,330,762,235,0,False
2025-03-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,397,434,799,235,0,False
2025-03-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,360,377,816,235,0,False
2025-03-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,462,470,824,235,0,False
2025-03-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,365,403,815,235,47,False
2025-03-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,356,393,803,235,49,False
2025-03-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,262,286,827,235,0,False
2025-03-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,247,253,833,235,0,False
2025-03-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,481,450,802,235,0,False
2025-03-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,332,367,837,235,0,False
2025-03-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,424,455,804,235,64,False
2025-03-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,363,381,822,235,0,False
2025-03-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,366,359,815,235,0,False
2025-03-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,301,332,792,235,54,False
2025-03-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,258,276,810,235,0,False
2025-03-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,385,372,797,235,0,False
2025-04-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,409,415,803,235,0,False
2025-04-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,402,449,819,235,31,False
2025-04-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,446,448,821,235,0,False
2025-04-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,380,351,792,235,0,False
2025-04-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,336,369,825,235,0,False
2025-04-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,195,200,830,235,0,False
2025-04-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,325,308,813,235,0,False
2025-04-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,273,292,832,235,0,False
2025-04-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,248,275,819,235,40,False
2025-04-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,335,355,839,235,0,False
2025-04-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,308,287,818,235,0,False
2025-04-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,220,215,813,235,0,False
2025-04-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,230,232,815,235,0,False
2025-04-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,269,257,803,235,0,False
2025-04-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,263,282,822,235,0,False
2025-04-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,249,259,832,235,0,False
2025-04-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,258,240,814,235,0,False
2025-04-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,312,317,819,235,0,False
2025-04-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,173,161,807,235,0,False
2025-04-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,160,175,822,235,0,False
2025-04-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,345,346,823,235,0,False
2025-04-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,321,322,824,235,0,False
2025-04-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,277,275,822,235,0,False
2025-04-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,290,291,823,235,0,False
2025-04-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,296,307,834,235,0,False
2025-04-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,213,233,808,235,46,False
2025-04-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,210,222,820,235,0,False
2025-04-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,284,310,818,235,28,False
2025-04-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,211,231,838,235,0,False
2025-04-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,333,361,838,235,28,False
2025-05-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,288,282,832,235,0,False
2025-05-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,304,332,826,235,34,False
2025-05-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,192,207,806,235,35,False
2025-05-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,184,175,797,235,0,False
2025-05-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,282,315,830,235,0,False
2025-05-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,305,292,817,235,0,False
2025-05-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,350,391,828,235,30,False
2025-05-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,276,294,813,235,33,False
2025-05-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,271,275,817,235,0,False
2025-05-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,210,211,818,235,0,False
2025-05-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,211,212,819,235,0,False
2025-05-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,297,302,824,235,0,False
2025-05-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,326,360,810,235,48,False
2025-05-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,234,236,812,235,0,False
2025-05-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,231,225,806,235,0,False
2025-05-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,309,346,793,235,50,False
2025-05-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,214,208,787,235,0,False
2025-05-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,133,125,779,235,0,False
2025-05-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,316,348,428,235,0,False
2025-05-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,224,249,453,235,0,False
2025-05-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,278,270,445,235,0,False
2025-05-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,290,307,462,235,0,False
2025-05-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,358,358,462,235,0,False
2025-05-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,257,287,492,235,0,False
2025-05-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,263,254,483,235,0,False
2025-05-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,288,305,500,235,0,False
2025-05-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,334,319,485,235,0,False
2025-05-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,268,265,482,235,0,False
2025-05-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,286,309,505,235,0,False
2025-05-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,342,338,501,235,0,False
2025-05-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,184,188,505,235,0,False
2025-06-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,185,171,491,235,0,False
2025-06-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,189,210,512,235,0,False
2025-06-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,310,339,541,235,0,False
2025-06-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,326,338,553,235,0,False
2025-06-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,296,294,551,235,0,False
2025-06-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,211,231,571,235,0,False
2025-06-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,181,202,592,235,0,False
2025-06-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,185,203,610,235,0,False
2025-06-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,246,248,612,235,0,False
2025-06-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,358,349,603,235,0,False
2025-06-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,299,278,582,235,0,False
2025-06-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,235,231,578,235,0,False
2025-06-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,248,244,574,235,0,False
2025-06-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,171,177,580,235,0,False
2025-06-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,151,146,575,235,0,False
2025-06-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,317,297,555,235,0,False
2025-06-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,344,321,532,235,0,False
2025-06-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,262,285,555,235,0,False
2025-06-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,393,428,590,235,0,False
2025-06-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,344,382,628,235,0,False
2025-06-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,244,234,618,235,0,False
2025-06-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,279,264,603,235,0,False
2025-06-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,459,444,588,235,0,False
2025-06-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,435,419,572,235,0,False
2025-06-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,332,331,571,235,0,False
2025-06-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,314,321,578,235,0,False
2025-06-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,325,355,608,235,0,False
2025-06-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,297,292,603,235,0,False
2025-06-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,223,236,312,235,0,False
2025-06-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,417,448,343,235,0,False
2025-07-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,317,343,369,235,0,False
2025-07-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,438,464,395,235,0,False
2025-07-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,347,335,383,235,0,False
2025-07-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,397,378,364,235,0,False
2025-07-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,261,270,373,235,0,False
2025-07-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,192,199,380,235,0,False
2025-07-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,351,363,392,235,0,False
2025-07-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,336,325,381,235,0,False
2025-07-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,366,359,374,235,0,False
2025-07-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,276,268,366,235,0,False
2025-07-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,367,347,346,235,0,False
2025-07-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,268,252,330,235,0,False
2025-07-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,277,300,353,235,0,False
2025-07-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,378,411,386,235,0,False
2025-07-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,329,345,402,235,0,False
2025-07-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,342,358,418,235,0,False
2025-07-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,367,370,421,235,0,False
2025-07-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,317,335,439,235,0,False
2025-07-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,260,248,427,235,0,False
2025-07-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,183,172,416,235,0,False
2025-07-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,455,498,459,235,0,False
2025-07-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,336,317,440,235,0,False
2025-07-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,374,363,429,235,0,False
2025-07-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,336,372,465,235,0,False
2025-07-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,303,329,491,235,0,False
2025-07-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,266,259,484,235,0,False
2025-07-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,240,237,481,235,0,False
2025-07-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,326,361,516,235,0,False
2025-07-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,324,343,535,235,0,False
2025-07-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,388,407,554,235,0,False
2025-07-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,413,434,575,235,0,False
2025-08-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,361,335,549,235,0,False
2025-08-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,283,307,573,235,0,False
2025-08-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,236,237,574,235,0,False
2025-08-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,364,402,612,235,0,False
2025-08-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,378,353,587,235,0,False
2025-08-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,281,279,585,235,0,False
2025-08-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,427,449,607,235,0,False
2025-08-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,319,311,599,235,0,False
2025-08-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,268,249,580,235,0,False
2025-08-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,231,253,602,235,0,False
2025-08-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,289,270,583,235,0,False
2025-08-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,269,292,606,235,0,False
2025-08-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,419,459,646,235,0,False
2025-08-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,355,366,657,235,0,False
2025-08-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,392,364,629,235,0,False
2025-08-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,278,280,631,235,0,False
2025-08-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,230,246,647,235,0,False
2025-08-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,372,356,631,235,0,False
2025-08-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,418,386,599,235,0,False
2025-08-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,381,394,612,235,0,False
2025-08-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,317,329,624,235,0,False
2025-08-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,309,286,601,235,0,False
2025-08-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,294,314,621,235,0,False
2025-08-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,315,303,609,235,0,False
2025-08-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,406,452,655,235,0,False
2025-08-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,387,370,638,235,0,False
2025-08-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,383,400,655,235,0,False
