date,sku,produit,famille,dlc_jours,demande,production,stock_fin_journee,stock_securite,perte_dlc,rupture
2025-11-05,FRF-001,Fromage frais nature 500g,Fromage frais,21,724,743,491,445,0,False
2025-11-06,FRF-001,Fromage frais nature 500g,Fromage frais,21,687,704,508,445,0,False
2025-11-07,FRF-001,Fromage frais nature 500g,Fromage frais,21,598,564,474,445,0,False
2025-11-08,FRF-001,Fromage frais nature 500g,Fromage frais,21,225,220,469,445,0,False
2025-11-09,FRF-001,Fromage frais nature 500g,Fromage frais,21,412,434,491,445,0,False
2025-11-10,FRF-001,Fromage frais nature 500g,Fromage frais,21,474,456,473,445,0,False
2025-11-11,FRF-001,Fromage frais nature 500g,Fromage frais,21,460,492,505,445,0,False
2025-11-12,FRF-001,Fromage frais nature 500g,Fromage frais,21,524,541,522,445,0,False
2025-11-13,FRF-001,Fromage frais nature 500g,Fromage frais,21,577,582,527,445,0,False
2025-11-14,FRF-001,Fromage frais nature 500g,Fromage frais,21,713,742,556,445,0,False
2025-11-15,FRF-001,Fromage frais nature 500g,Fromage frais,21,120,121,557,445,0,False
2025-11-16,FRF-001,Fromage frais nature 500g,Fromage frais,21,382,364,539,445,0,False
2025-11-17,FRF-001,Fromage frais nature 500g,Fromage frais,21,461,431,509,445,0,False
2025-11-18,FRF-001,Fromage frais nature 500g,Fromage frais,21,1081,1157,585,445,0,False
2025-11-19,FRF-001,Fromage frais nature 500g,Fromage frais,21,639,593,539,445,0,False
2025-11-20,FRF-001,Fromage frais nature 500g,Fromage frais,21,659,653,533,445,0,False
2025-11-21,FRF-001,Fromage frais nature 500g,Fromage frais,21,671,721,583,445,0,False
2025-11-22,FRF-001,Fromage frais nature 500g,Fromage frais,21,451,462,594,445,0,False
2025-11-23,FRF-001,Fromage frais nature 500g,Fromage frais,21,400,375,569,445,0,False
2025-11-24,FRF-001,Fromage frais nature 500g,Fromage frais,21,622,610,557,445,0,False
2025-11-25,FRF-001,Fromage frais nature 500g,Fromage frais,21,611,613,559,445,0,False
2025-11-26,FRF-001,Fromage frais nature 500g,Fromage frais,21,456,510,613,445,0,False
2025-11-27,FRF-001,Fromage frais nature 500g,Fromage frais,21,665,686,634,445,0,False
2025-11-28,FRF-001,Fromage frais nature 500g,Fromage frais,21,668,619,585,445,0,False
2025-11-29,FRF-001,Fromage frais nature 500g,Fromage frais,21,753,726,558,445,0,False
2025-11-30,FRF-001,Fromage frais nature 500g,Fromage frais,21,317,327,568,445,0,False
2025-12-01,FRF-001,Fromage frais nature 500g,Fromage frais,21,557,571,582,445,0,False
2025-12-02,FRF-001,Fromage frais nature 500g,Fromage frais,21,950,891,523,445,0,False
2025-12-03,FRF-001,Fromage frais nature 500g,Fromage frais,21,525,560,558,445,0,False
2025-12-04,FRF-001,Fromage frais nature 500g,Fromage frais,21,587,560,531,445,0,False
2025-12-05,FRF-001,Fromage frais nature 500g,Fromage frais,21,647,612,496,445,0,False
2025-12-06,FRF-001,Fromage frais nature 500g,Fromage frais,21,332,323,487,445,0,False
2025-12-07,FRF-001,Fromage frais nature 500g,Fromage frais,21,393,392,486,445,0,False
2025-12-08,FRF-001,Fromage frais nature 500g,Fromage frais,21,581,567,472,445,0,False
2025-12-09,FRF-001,Fromage frais nature 500g,Fromage frais,21,592,574,454,445,0,False
2025-12-10,FRF-001,Fromage frais nature 500g,Fromage frais,21,213,230,471,445,0,False
2025-12-11,FRF-001,Fromage frais nature 500g,Fromage frais,21,690,637,418,445,0,False
2025-12-12,FRF-001,Fromage frais nature 500g,Fromage frais,21,657,726,487,445,0,False
2025-12-13,FRF-001,Fromage frais nature 500g,Fromage frais,21,469,493,511,445,0,False
2025-12-14,FRF-001,Fromage frais nature 500g,Fromage frais,21,1011,963,463,445,0,False
2025-12-15,FRF-001,Fromage frais nature 500g,Fromage frais,21,517,564,510,445,0,False
2025-12-16,FRF-001,Fromage frais nature 500g,Fromage frais,21,836,779,453,445,0,False
2025-12-17,FRF-001,Fromage frais nature 500g,Fromage frais,21,460,510,503,445,0,False
2025-12-18,FRF-001,Fromage frais nature 500g,Fromage frais,21,543,541,501,445,0,False
2025-12-19,FRF-001,Fromage frais nature 500g,Fromage frais,21,544,537,494,445,0,False
2025-12-20,FRF-001,Fromage frais nature 500g,Fromage frais,21,490,491,495,445,0,False
2025-12-21,FRF-001,Fromage frais nature 500g,Fromage frais,21,673,736,558,445,0,False
2025-12-22,FRF-001,Fromage frais nature 500g,Fromage frais,21,651,659,566,445,0,False
2025-12-23,FRF-001,Fromage frais nature 500g,Fromage frais,21,853,787,500,445,0,False
2025-12-24,FRF-001,Fromage frais nature 500g,Fromage frais,21,781,765,484,445,0,False
2025-12-25,FRF-001,Fromage frais nature 500g,Fromage frais,21,568,545,461,445,0,False
2025-12-26,FRF-001,Fromage frais nature 500g,Fromage frais,21,287,282,456,445,0,False
2025-12-27,FRF-001,Fromage frais nature 500g,Fromage frais,21,266,246,436,445,0,False
2025-12-28,FRF-001,Fromage frais nature 500g,Fromage frais,21,445,458,449,445,0,False
2025-12-29,FRF-001,Fromage frais nature 500g,Fromage frais,21,1287,1302,464,445,0,False
2025-12-30,FRF-001,Fromage frais nature 500g,Fromage frais,21,625,678,517,445,0,False
2025-01-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,281,286,815,235,0,False
2025-01-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,203,197,809,235,0,False
2025-01-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,189,176,796,235,0,False
2025-01-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,214,214,796,235,0,False
2025-01-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,186,171,781,235,0,False
2025-01-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,342,322,761,235,0,False
2025-01-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,366,406,801,235,0,False
2025-01-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,340,365,826,235,0,False
2025-01-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,315,306,817,235,0,False
2025-01-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,322,319,814,235,0,False
2025-01-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,259,258,813,235,0,False
2025-01-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,136,150,827,235,0,False
2025-01-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,242,255,808,235,32,False
2025-01-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,558,549,799,235,0,False
2025-01-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,680,630,749,235,0,False
2025-01-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,232,243,760,235,0,False
2025-01-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,283,303,780,235,0,False
2025-01-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,238,229,771,235,0,False
2025-01-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,182,184,773,235,0,False
2025-01-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,187,181,767,235,0,False
2025-01-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,235,238,770,235,0,False
2025-01-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,259,274,785,235,0,False
2025-01-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,289,281,777,235,0,False
2025-01-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,631,637,783,235,0,False
2025-01-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,228,238,793,235,0,False
2025-01-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,148,161,806,235,0,False
2025-01-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,190,183,799,235,0,False
2025-01-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,251,263,811,235,0,False
2025-01-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,293,320,838,235,0,False
2025-01-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,267,260,831,235,0,False
2025-01-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,254,235,812,235,0,False
2025-02-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,279,266,799,235,0,False
2025-02-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,241,233,791,235,0,False
2025-02-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,322,313,782,235,0,False
2025-02-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,281,291,792,235,0,False
2025-02-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,260,275,807,235,0,False
2025-02-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,323,329,813,235,0,False
2025-02-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,190,179,802,235,0,False
2025-02-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,216,237,823,235,0,False
2025-02-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,204,228,783,235,64,False
2025-02-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,415,414,782,235,0,False
2025-02-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,190,182,774,235,0,False
2025-02-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,337,376,813,235,0,False
2025-02-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,331,353,835,235,0,False
2025-02-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,290,274,819,235,0,False
2025-02-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,47,52,824,235,0,False
2025-02-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,231,230,823,235,0,False
2025-02-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,237,264,812,235,38,False
2025-02-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,307,341,808,235,38,False
2025-02-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,239,232,801,235,0,False
2025-02-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,320,345,826,235,0,False
2025-02-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,227,231,830,235,0,False
2025-02-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,176,169,823,235,0,False
2025-02-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,191,187,819,235,0,False
2025-02-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,220,207,552,235,0,False
2025-02-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,233,228,547,235,0,False
2025-02-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,137,135,545,235,0,False
2025-02-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,305,322,562,235,0,False
2025-02-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,238,264,588,235,0,False
2025-03-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,296,280,572,235,0,False
2025-03-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,232,214,554,235,0,False
2025-03-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,366,378,566,235,0,False
2025-03-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,509,478,535,235,0,False
2025-03-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,326,323,532,235,0,False
2025-03-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,478,516,570,235,0,False
2025-03-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,647,686,609,235,0,False
2025-03-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,221,204,592,235,0,False
2025-03-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,314,302,580,235,0,False
2025-03-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,513,535,602,235,0,False
2025-03-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,388,416,630,235,0,False
2025-03-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,297,294,627,235,0,False
2025-03-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,547,560,640,235,0,False
2025-03-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,63,70,647,235,0,False
2025-03-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,311,339,675,235,0,False
2025-03-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,322,308,661,235,0,False
2025-03-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,414,434,681,235,0,False
2025-03-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,458,441,664,235,0,False
2025-03-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,465,459,658,235,0,False
2025-03-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,51,51,658,235,0,False
2025-03-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,526,574,706,235,0,False
2025-03-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,315,294,685,235,0,False
2025-03-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,240,262,707,235,0,False
2025-03-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,478,515,744,235,0,False
2025-03-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,546,553,751,235,0,False
2025-03-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,434,483,800,235,0,False
2025-03-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,236,248,812,235,0,False
2025-03-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,283,290,819,235,0,False
2025-03-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,304,288,803,235,0,False
2025-03-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,359,387,831,235,0,False
2025-03-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,144,145,832,235,0,False
2025-04-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,463,447,816,235,0,False
2025-04-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,561,535,790,235,0,False
2025-04-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,372,367,785,235,0,False
2025-04-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,476,446,755,235,0,False
2025-04-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,351,355,759,235,0,False
2025-04-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,232,257,784,235,0,False
2025-04-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,52,53,785,235,0,False
2025-04-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,409,405,781,235,0,False
2025-04-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,310,321,792,235,0,False
2025-04-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,129,127,790,235,0,False
2025-04-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,268,293,815,235,0,False
2025-04-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,185,171,801,235,0,False
2025-04-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,128,128,801,235,0,False
2025-04-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,248,271,824,235,0,False
2025-04-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,330,333,827,235,0,False
2025-04-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,358,357,826,235,0,False
2025-04-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,302,326,814,235,36,False
2025-04-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,281,275,808,235,0,False
2025-04-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,168,184,824,235,0,False
2025-04-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,158,166,832,235,0,False
2025-04-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,348,336,820,235,0,False
2025-04-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,338,343,825,235,0,False
2025-04-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,288,289,826,235,0,False
2025-04-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,296,281,811,235,0,False
2025-04-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,271,288,828,235,0,False
2025-04-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,222,247,808,235,45,False
2025-04-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,193,194,809,235,0,False
2025-04-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,608,654,802,235,53,False
2025-04-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,382,362,782,235,0,False
2025-04-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,306,317,793,235,0,False
2025-05-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,325,351,819,235,0,False
2025-05-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,359,396,803,235,53,False
2025-05-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,122,127,808,235,0,False
2025-05-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,129,142,821,235,0,False
2025-05-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,285,313,812,235,37,False
2025-05-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,356,348,804,235,0,False
2025-05-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,225,219,798,235,0,False
2025-05-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,322,326,802,235,0,False
2025-05-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,311,339,527,235,0,False
2025-05-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,224,230,533,235,0,False
2025-05-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,215,229,547,235,0,False
2025-05-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,146,146,547,235,0,False
2025-05-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,336,370,581,235,0,False
2025-05-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,202,224,603,235,0,False
2025-05-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,139,136,600,235,0,False
2025-05-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,200,211,611,235,0,False
2025-05-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,198,214,627,235,0,False
2025-05-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,181,196,642,235,0,False
2025-05-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,226,228,644,235,0,False
2025-05-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,229,220,635,235,0,False
2025-05-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,318,327,644,235,0,False
2025-05-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,194,195,645,235,0,False
2025-05-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,289,307,663,235,0,False
2025-05-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,177,196,682,235,0,False
2025-05-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,133,126,675,235,0,False
2025-05-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,288,265,652,235,0,False
2025-05-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,315,310,647,235,0,False
2025-05-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,211,212,648,235,0,False
2025-05-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,451,457,654,235,0,False
2025-05-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,318,313,649,235,0,False
2025-05-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,204,190,635,235,0,False
2025-06-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,123,129,641,235,0,False
2025-06-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,417,410,634,235,0,False
2025-06-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,306,335,663,235,0,False
2025-06-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,200,191,654,235,0,False
2025-06-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,259,258,653,235,0,False
2025-06-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,241,251,663,235,0,False
2025-06-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,194,199,668,235,0,False
2025-06-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,145,161,684,235,0,False
2025-06-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,320,308,672,235,0,False
2025-06-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,353,381,700,235,0,False
2025-06-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,294,285,691,235,0,False
2025-06-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,150,167,708,235,0,False
2025-06-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,379,360,689,235,0,False
2025-06-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,253,258,694,235,0,False
2025-06-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,143,157,708,235,0,False
2025-06-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,319,302,691,235,0,False
2025-06-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,243,261,709,235,0,False
2025-06-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,307,308,710,235,0,False
2025-06-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,534,513,689,235,0,False
2025-06-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,327,339,701,235,0,False
2025-06-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,310,290,681,235,0,False
2025-06-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,233,233,681,235,0,False
2025-06-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,422,449,708,235,0,False
2025-06-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,585,605,728,235,0,False
2025-06-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,372,344,700,235,0,False
2025-06-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,380,420,740,235,0,False
2025-06-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,741,753,752,235,0,False
2025-06-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,366,400,786,235,0,False
2025-06-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,586,588,788,235,0,False
2025-06-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,254,268,397,235,0,False
2025-07-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,473,467,391,235,0,False
2025-07-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,158,171,404,235,0,False
2025-07-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,249,245,400,235,0,False
2025-07-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,428,395,367,235,0,False
2025-07-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,224,209,352,235,0,False
2025-07-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,297,309,364,235,0,False
2025-07-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,345,356,375,235,0,False
2025-07-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,437,409,347,235,0,False
2025-07-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,426,430,351,235,0,False
2025-07-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,318,303,336,235,0,False
2025-07-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,367,347,316,235,0,False
2025-07-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,176,183,323,235,0,False
2025-07-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,224,224,323,235,0,False
2025-07-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,174,171,320,235,0,False
2025-07-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,300,291,311,235,0,False
2025-07-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,751,742,302,235,0,False
2025-07-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,319,332,315,235,0,False
2025-07-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,176,185,324,235,0,False
2025-07-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,155,145,314,235,0,False
2025-07-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,165,170,319,235,0,False
2025-07-21,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,421,415,313,235,0,False
2025-07-22,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,241,240,312,235,0,False
2025-07-23,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,482,468,298,235,0,False
2025-07-24,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,340,324,282,235,0,False
2025-07-25,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,190,210,302,235,0,False
2025-07-26,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,228,223,297,235,0,False
2025-07-27,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,354,346,289,235,0,False
2025-07-28,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,348,323,264,235,0,False
2025-07-29,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,355,361,270,235,0,False
2025-07-30,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,168,188,290,235,0,False
2025-07-31,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,396,393,287,235,0,False
2025-08-01,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,513,547,321,235,0,False
2025-08-02,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,235,262,348,235,0,False
2025-08-03,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,228,253,373,235,0,False
2025-08-04,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,363,337,347,235,0,False
2025-08-05,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,416,401,332,235,0,False
2025-08-06,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,375,403,360,235,0,False
2025-08-07,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,96,89,353,235,0,False
2025-08-08,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,400,402,355,235,0,False
2025-08-09,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,337,359,377,235,0,False
2025-08-10,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,214,211,374,235,0,False
2025-08-11,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,295,285,364,235,0,False
2025-08-12,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,333,339,370,235,0,False
2025-08-13,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,458,507,419,235,0,False
2025-08-14,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,371,365,413,235,0,False
2025-08-15,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,333,321,401,235,0,False
2025-08-16,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,215,221,407,235,0,False
2025-08-17,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,241,267,433,235,0,False
2025-08-18,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,197,207,443,235,0,False
2025-08-19,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,406,431,468,235,0,False
2025-08-20,FRF-002,Fromage frais ail & fines herbes,Fromage frais,21,359,368,477,235,0,False
